Course title,Course_Type,Organization,Skills,Workload,Difficulty_level,Language,Course_link,Ratings,Review count,Payment_Model
Linux Administration and Storage,Individual Course,Packt,"Authorization (Computing), Command-Line Interface, Data Storage, File Management, File Systems, Linux, Linux Administration, Linux Commands, Operating System Administration, Operating Systems, Performance Tuning, Scripting, Shell Script, System Monitoring, Systems Administration, Unix, Unix Shell, User Accounts",,Intermediate,en,https://www.coursera.org/learn/packt-linux-administration-and-storage-jmzec,4.7,10,Free Audit / Pay for Cert
"Linguistic Diversity, What for?",Individual Course,Universitat Autònoma de Barcelona,"Community Development, Cultural Diversity, Culture, Digital Communications, Diversity Awareness, Intercultural Competence, Language Interpretation, Language Learning, Multilingualism, Translation, World History, and Studies",5 weeks - 6 hours / week,Beginner,en,https://www.coursera.org/learn/linguistic-diversity-what-for,4.8,24,Free Audit / Pay for Cert
"PCAP: Modules, Packages, and Exception Handling",Individual Course,Logical Operations,"Computer Programming, Debugging, Integrated Development Environments, Package and Software Management, Program Development, Programming Principles, Python Programming, Software Development",,N/A,en,https://www.coursera.org/learn/pcap-modules-packages-exception-handling-lo094028,N/A,0,Free Audit / Pay for Cert
The Full Stack,Individual Course,Meta,"Application Programming Interface (API), Back-End Web Development, Cascading Style Sheets (CSS), Cloud Computing, Database Management, Django (Web Framework), Front-End Web Development, Full-Stack Web Development, Hypertext Markup Language (HTML), Javascript, MySQL, Responsive Web Design, Scalability, Virtual Environment, Web Applications","5 weeks of study, 3-5 hours/week.",Intermediate,en,https://www.coursera.org/learn/the-full-stack,4.6,234,Free Audit / Pay for Cert
Certified Kubernetes Application Developer (CKAD): Unit 5,Individual Course,Pearson,"Application Deployment, Application Programming Interface (API), Application Security, Authentications, Authorization (Computing), Configuration Management, Continuous Deployment, DevOps, Kubernetes, Role-Based Access Control (RBAC), YAML",2 hours 5 minutes,Intermediate,en,https://www.coursera.org/learn/pearson-certified-kubernetes-application-developer-ckad-4th-edition-video-jkxwc,N/A,0,Free Audit / Pay for Cert
Commercialise ton entreprise avec les marchandises de Canva,Individual Course,Coursera,"Design And Product, Marketing",2 heures,Beginner,fr,https://www.coursera.org/learn/commercialise-entreprise-marchandises-canva,N/A,0,Free Audit / Pay for Cert
فن رواية قصة البيانات | The Art of Data Storytelling,Individual Course,Alfaisal University | KLD,"Business Reporting, Data Literacy, Data Presentation, Data Storytelling, Data Visualization, Data Visualization Software, Graphing, Presentations, Storytelling",1 أسبوع دراسة، 1 - 2 ساعات/ أسبوع,Beginner,ar,https://www.coursera.org/learn/the-art-of-data-storytelling,4.4,16,Free Audit / Pay for Cert
"Fundamentos de Vendas e Marketing com o 10,000 Women da Goldman Sachs",Individual Course,Goldman Sachs,"Brand Awareness, Brand Management, Business Metrics, Digital Marketing, Marketing, Marketing Analytics, Marketing Planning, Marketing Strategy and Techniques, Sales, Sales Process, Sales Strategy, Target Market",5 horas/semana.,N/A,pt-BR,https://www.coursera.org/learn/10k-women-brpt-6,4.9,66,Free Audit / Pay for Cert
Use Wakelet to Curate Learning Collections,Individual Course,Coursera,"Education, Personal Development",1 hour,Beginner,en,https://www.coursera.org/learn/use-wakelet-to-curate-learning-collections,N/A,0,Free Audit / Pay for Cert
HashiCorp Certified - Consul Associate Course,Individual Course,Packt,"Authorization (Computing), Configuration Management, Data Centers, Data Store, Disaster Recovery, Distributed Computing, Encryption, Identity and Access Management, Proxy Servers, Scalability, Service Management",,Intermediate,en,https://www.coursera.org/learn/packt-hashicorp-certified-consul-associate-course-9896o,N/A,0,Free Audit / Pay for Cert
Hacking and Patching,Individual Course,University of Colorado System,"Amazon Web Services, Application Security, C (Programming Language), Exploitation techniques, Operating Systems, Penetration Testing, SQL, Secure Coding, Software Design Patterns, Vulnerability Assessments",,Intermediate,en,https://www.coursera.org/learn/hacking-patching,4.0,278,Free Audit / Pay for Cert
ELL Success in the Content Classroom: Capstone Project,Capstone Project,Arizona State University,"Community Outreach, Curriculum Planning, Developing Training Materials, Differentiated Instruction, Instructional Design, Instructional Strategies, Lesson Planning, Parent Communication, Peer Review, Student Engagement","6 weeks of study, 2-4 hours/week",N/A,en,https://www.coursera.org/learn/ell-project,4.7,12,Subscription
Foundations of Deep Learning and Neural Networks,Individual Course,Packt,"Artificial Intelligence, Artificial Neural Networks, Classification Algorithms, Convolutional Neural Networks, Data Processing, Deep Learning, Image Analysis, Keras (Neural Network Library), Machine Learning, Machine Learning Methods, Network Architecture, Network Model, Tensorflow",,Intermediate,en,https://www.coursera.org/learn/packt-deep-learning-with-real-world-projects-rokef,N/A,3,Free Audit / Pay for Cert
Instagram Optimization: Grow Your Presence,Individual Course,Coursera,"Analytics, Brand Marketing, Content Creation, Content Performance Analysis, Content Strategy, Customer Engagement, Instagram, Marketing Analytics, Performance Metric, Social Media, Social Media Management, Social Media Marketing, Social Media Strategy",1 week at 4 hours/week,Beginner,en,https://www.coursera.org/learn/instagram-optimization-grow-your-presence,N/A,1,Free Audit / Pay for Cert
Translation in Practice,Individual Course,Nanjing University,"Cultural Sensitivity, Editing, Grammar, Language Competency, Language Interpretation, Proofreading, Translation, Vocabulary, Writing, and Studies","Ten weeks of study, 3-5 hours/week",Beginner,en,https://www.coursera.org/learn/translation-in-practice,4.4,257,Free Audit / Pay for Cert
Fundamentos TIC para negocios: Desarrollo de software,Individual Course,Universitat Politècnica de València,"Agile Software Development, Business Systems, Cross-Functional Collaboration, Data Quality, Emerging Technologies, Information Systems, Mobile Development, Project Management, Software Development Life Cycle, Software Development Methodologies, User Interface (UI) Design","3 semanas, 3 horas por semana",Beginner,es,https://www.coursera.org/learn/fundamentos-tic-para-negocios-desarrollo-de-software,N/A,0,Free Audit / Pay for Cert
Art & Activity: Interactive Strategies for Engaging with Art,Individual Course,The Museum of Modern Art,"Analytical Skills, Creative Thinking, Design Thinking, Empathy, Learning Strategies, Learning Styles, Self-Awareness, Writing","4 weeks of study x  2 hours per week, plus 2 hours for final project = 10 hours",Intermediate,en,https://www.coursera.org/learn/art-activity,4.8,1282,Free Audit / Pay for Cert
"Android App Components - Services, Local IPC, and Content Providers",Individual Course,Vanderbilt University,"Android Development, Android Studio, Content Management, Data Access, Databases, Java Programming, Mobile Development, OS Process Management, Service Management, Software Architecture, Software Design, User Interface (UI) Design",,Beginner,en,https://www.coursera.org/learn/androidapps-2,4.3,411,Free Audit / Pay for Cert
Major and Principal Gifts,Individual Course,"University of California, Davis","Business Writing, Communication Strategies, Compliance Reporting, Fundraising, Negotiation, Proposal Writing, Prospecting and Qualification, Relationship Building, Stakeholder Management","4 weeks of study, 2-5 hours/week",Beginner,en,https://www.coursera.org/learn/major-principal-gifts,4.7,29,Free Audit / Pay for Cert
Formulación y evaluación de proyectos complejos,Individual Course,Universidad de los Andes,"Business Analysis, Case Studies, Complex Problem Solving, Cost Benefit Analysis, Decision Making, Feasibility Studies, Financial Analysis, Program Management, Project Finance, Project Management, Project Management Life Cycle, Project Portfolio Management, Risk Management, Strategic Planning","8 semanas, con 6 hrs de trabajo cada una",Intermediate,es,https://www.coursera.org/learn/formulacion-evaluacion-proyectos-ingenieria,4.9,1113,Free Audit / Pay for Cert
A life with ADHD,Individual Course,University of Geneva,"Behavioral Management, Clinical Assessment, Family Support, Mental Health Diseases and Disorders, Mental Health Therapies, Occupational Therapy, Organizational Skills, Pharmacology, Psychiatric Assessments, School Psychology",,Beginner,en,https://www.coursera.org/learn/life-with-adhd,4.8,83,Free Audit / Pay for Cert
History of Video Games,Individual Course,Illinois Tech,"Animation and Game Design, Art History, Case Studies, Computer Graphics, Cultural Diversity, Culture, Game Design, Innovation, Interactive Design, Music History, Policy Analysis, Public Policies, Storytelling, Video Game Development",,Beginner,en,https://www.coursera.org/learn/illinois-tech-history-of-video-games,N/A,2,Free Audit / Pay for Cert
Results-Driven Leadership for High-Performing Teams,Individual Course,Coursera,"Accountability, Business Leadership, Dealing With Ambiguity, Drive Engagement, Employee Engagement, Leadership, Leadership Development, Leadership and Management, Organizational Effectiveness, Organizational Leadership, Organizational Strategy, Productivity, Professional Development, Strategic Decision-Making, Strategic Leadership, Stress Management, Team Leadership, Team Management, Team Motivation, Team Performance Management",90 Minutes,Intermediate,en,https://www.coursera.org/learn/results-driven-leadership-for-high-performing-teams,N/A,6,Free Audit / Pay for Cert
Introduction to Risk Management,Individual Course,New York Institute of Finance,"Business Risk Management, Capital Markets, Credit Risk, Enterprise Risk Management (ERM), Financial Market, Financial Modeling, Financial Regulation, Market Liquidity, Operational Risk, Portfolio Management, Probability Distribution, Risk Analysis, Risk Management, Risk Modeling","4 weeks of study, 2-3 hours per week",Beginner,en,https://www.coursera.org/learn/introduction-to-risk-management,4.7,844,Free Audit / Pay for Cert
Organize an event with Canva,Individual Course,Coursera,"Design And Product, Marketing",2 hours,Beginner,en,https://www.coursera.org/learn/organize-an-event-with-canva,N/A,0,Free Audit / Pay for Cert
Optimizing Your Website's Keywords & Pages using Ubersuggest,Individual Course,Coursera,"Marketing, Business Essentials",1 hour,Intermediate,en,https://www.coursera.org/learn/ubersuggest,4.4,15,Free Audit / Pay for Cert
Blocks-based ABM with NetTango,Individual Course,Coursera,"Education, Algorithms",2 hours,Advanced,en,https://www.coursera.org/learn/blocks-based-abm-with-nettango,N/A,0,Free Audit / Pay for Cert
Leadership in Cybersecurity Oversight,Individual Course,Starweaver,"Business Leadership, Business Metrics, Communication Strategies, Cross-Functional Collaboration, Culture Transformation, Cyber Governance, Cyber Risk, Cyber Security Strategy, Cybersecurity, Employee Training, IT Management, Performance Metric, Plan Execution, Security Awareness, Security Management, Stakeholder Communications, Strategic Communication, Strategic Leadership, Technical Communication",4 Hours,Advanced,en,https://www.coursera.org/learn/leadership-in-cybersecurity-oversight,N/A,0,Free Audit / Pay for Cert
Cybersecurity Incident Response and Communication,Individual Course,Packt,"Communication Strategies, Computer Security Incident Management, Continuous Monitoring, Cyber Threat Intelligence, Cybersecurity, Digital Forensics, Incident Management, Incident Response, Intrusion Detection and Prevention, Root Cause Analysis, Technical Communication, Threat Detection, Threat Management, Vulnerability Assessments, Vulnerability Management",,Intermediate,en,https://www.coursera.org/learn/packt-cybersecurity-incident-response-and-communication-ijskt,N/A,9,Free Audit / Pay for Cert
